linha;sentido;hora;dia
43100;Partida: Bairro Bela Vista - São José;11:15;UTIL
43100;Partida: Bairro Bela Vista - São José;11:50;UTIL
43100;Partida: Bairro Bela Vista - São José;12:15;UTIL
43100;Partida: Bairro Bela Vista - São José;12:40;UTIL
43100;Partida: Bairro Bela Vista - São José;13:05;UTIL
43100;Partida: Bairro Bela Vista - São José;13:35;UTIL
43100;Partida: Bairro Bela Vista - São José;14:10;UTIL
43100;Partida: Bairro Bela Vista - São José;14:45;UTIL
43100;Partida: Bairro Bela Vista - São José;15:15;UTIL
43100;Partida: Bairro Bela Vista - São José;15:45;UTIL
43100;Partida: Bairro Bela Vista - São José;16:15;UTIL
43100;Partida: Bairro Bela Vista - São José;16:50;UTIL
43100;Partida: Bairro Bela Vista - São José;17:25;UTIL
43100;Partida: Bairro Bela Vista - São José;18:15;UTIL
43100;Partida: Bairro Bela Vista - São José;18:45;UTIL
43100;Partida: Bairro Bela Vista - São José;19:35;UTIL
43100;Partida: Bairro Bela Vista - São José;20:30;UTIL
43100;Partida: Bairro Bela Vista - São José;21:55;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;06:30;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;06:50;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;07:20;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;07:55;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;08:30;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;09:05;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;09:40;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;10:15;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;10:50;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;11:25;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;11:50;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;12:15;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;12:40;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;13:10;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;13:45;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;14:20;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;14:50;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;15:20;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;15:50;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;16:25;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;16:50;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;17:15;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;17:40;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;17:50;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;18:05;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;18:25;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;19:10;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;19:45;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;20:05;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;20:30;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;21:30;UTIL
43100;Partida: TICEN - Plataforma D - Fpolis;22:25;UTIL
43100;Partida: Bairro Bela Vista - São José;06:00;SABADO
43100;Partida: Bairro Bela Vista - São José;06:35;SABADO
43100;Partida: Bairro Bela Vista - São José;07:10;SABADO
43100;Partida: Bairro Bela Vista - São José;07:45;SABADO
43100;Partida: Bairro Bela Vista - São José;08:20;SABADO
43100;Partida: Bairro Bela Vista - São José;09:30;SABADO
43100;Partida: Bairro Bela Vista - São José;10:35;SABADO
43100;Partida: Bairro Bela Vista - São José;11:35;SABADO
43100;Partida: Bairro Bela Vista - São José;12:35;SABADO
43100;Partida: Bairro Bela Vista - São José;13:10;SABADO
43100;Partida: Bairro Bela Vista - São José;14:15;SABADO
43100;Partida: Bairro Bela Vista - São José;14:35;SABADO
43100;Partida: Bairro Bela Vista - São José;14:55;SABADO
43100;Partida: Bairro Bela Vista - São José;15:45;SABADO
43100;Partida: Bairro Bela Vista - São José;16:35;SABADO
43100;Partida: Bairro Bela Vista - São José;17:25;SABADO
43100;Partida: Bairro Bela Vista - São José;18:40;SABADO
43100;Partida: TICEN - Plataforma D - Fpolis;06:45;SABADO
43100;Partida: TICEN - Plataforma D - Fpolis;07:20;SABADO
43100;Partida: TICEN - Plataforma D - Fpolis;07:55;SABADO
43100;Partida: TICEN - Plataforma D - Fpolis;09:05;SABADO
43100;Partida: TICEN - Plataforma D - Fpolis;10:10;SABADO
43100;Partida: TICEN - Plataforma D - Fpolis;11:10;SABADO
43100;Partida: TICEN - Plataforma D - Fpolis;12:10;SABADO
43100;Partida: TICEN - Plataforma D - Fpolis;12:45;SABADO
43100;Partida: TICEN - Plataforma D - Fpolis;13:20;SABADO
43100;Partida: TICEN - Plataforma D - Fpolis;13:50;SABADO
43100;Partida: TICEN - Plataforma D - Fpolis;14:30;SABADO
43100;Partida: TICEN - Plataforma D - Fpolis;15:20;SABADO
43100;Partida: TICEN - Plataforma D - Fpolis;16:10;SABADO
43100;Partida: TICEN - Plataforma D - Fpolis;17:00;SABADO
43100;Partida: TICEN - Plataforma D - Fpolis;18:15;SABADO
43100;Partida: TICEN - Plataforma D - Fpolis;20:00;SABADO
43100;Partida: Bairro Bela Vista - São José;06:00;DOMINGO_FERIADO
43100;Partida: Bairro Bela Vista - São José;06:30;DOMINGO_FERIADO
43100;Partida: Bairro Bela Vista - São José;07:10;DOMINGO_FERIADO
43100;Partida: Bairro Bela Vista - São José;07:45;DOMINGO_FERIADO
43100;Partida: Bairro Bela Vista - São José;08:25;DOMINGO_FERIADO
43100;Partida: Bairro Bela Vista - São José;09:25;DOMINGO_FERIADO
43100;Partida: Bairro Bela Vista - São José;11:25;DOMINGO_FERIADO
43100;Partida: Bairro Bela Vista - São José;12:40;DOMINGO_FERIADO
43100;Partida: Bairro Bela Vista - São José;13:55;DOMINGO_FERIADO
43100;Partida: Bairro Bela Vista - São José;15:10;DOMINGO_FERIADO
43100;Partida: Bairro Bela Vista - São José;16:15;DOMINGO_FERIADO
43100;Partida: Bairro Bela Vista - São José;17:20;DOMINGO_FERIADO
43100;Partida: Bairro Bela Vista - São José;19:05;DOMINGO_FERIADO
43100;Partida: TICEN - Plataforma D - Fpolis;06:45;DOMINGO_FERIADO
43100;Partida: TICEN - Plataforma D - Fpolis;07:20;DOMINGO_FERIADO
43100;Partida: TICEN - Plataforma D - Fpolis;08:00;DOMINGO_FERIADO
43100;Partida: TICEN - Plataforma D - Fpolis;09:00;DOMINGO_FERIADO
43100;Partida: TICEN - Plataforma D - Fpolis;11:00;DOMINGO_FERIADO
43100;Partida: TICEN - Plataforma D - Fpolis;12:15;DOMINGO_FERIADO
43100;Partida: TICEN - Plataforma D - Fpolis;13:30;DOMINGO_FERIADO
43100;Partida: TICEN - Plataforma D - Fpolis;14:45;DOMINGO_FERIADO
43100;Partida: TICEN - Plataforma D - Fpolis;15:50;DOMINGO_FERIADO
43100;Partida: TICEN - Plataforma D - Fpolis;16:55;DOMINGO_FERIADO
43100;Partida: TICEN - Plataforma D - Fpolis;18:40;DOMINGO_FERIADO
43100;Partida: TICEN - Plataforma D - Fpolis;20:00;DOMINGO_FERIADO
43101;Partida: Bairro Bela Vista - São José;05:30;UTIL
43101;Partida: Bairro Bela Vista - São José;15:45;UTIL
43101;Partida: TICEN - Plataforma D - Fpolis;12:05;UTIL
43102;Partida: Bairro Bela Vista - São José;19:00;UTIL
43102;Partida: TICEN - Plataforma D - Fpolis;07:30;UTIL
43201;Partida: Bela Vista 2(Avenida das Torres - São José);07:30;UTIL
55900;Partida: Bairro Bela Vista - São José;17:40;UTIL
44300;Partida: Biguaçu (Previsão de Horário);04:25;UTIL
44300;Partida: Biguaçu (Previsão de Horário);05:00;UTIL
44300;Partida: Biguaçu (Previsão de Horário);05:50;UTIL
44300;Partida: Biguaçu (Previsão de Horário);07:00;UTIL
44300;Partida: Biguaçu (Previsão de Horário);08:05;UTIL
44300;Partida: Biguaçu (Previsão de Horário);08:30;UTIL
44300;Partida: Biguaçu (Previsão de Horário);09:00;UTIL
44300;Partida: Biguaçu (Previsão de Horário);09:30;UTIL
44300;Partida: Biguaçu (Previsão de Horário);10:00;UTIL
44300;Partida: Biguaçu (Previsão de Horário);10:35;UTIL
44300;Partida: Biguaçu (Previsão de Horário);11:10;UTIL
44300;Partida: Biguaçu (Previsão de Horário);11:30;UTIL
44300;Partida: Biguaçu (Previsão de Horário);12:00;UTIL
44300;Partida: Biguaçu (Previsão de Horário);12:25;UTIL
44300;Partida: Biguaçu (Previsão de Horário);13:10;UTIL
44300;Partida: Biguaçu (Previsão de Horário);13:40;UTIL
44300;Partida: Biguaçu (Previsão de Horário);14:10;UTIL
44300;Partida: Biguaçu (Previsão de Horário);14:35;UTIL
44300;Partida: Biguaçu (Previsão de Horário);15:05;UTIL
44300;Partida: Biguaçu (Previsão de Horário);15:35;UTIL
44300;Partida: Biguaçu (Previsão de Horário);16:05;UTIL
44300;Partida: Biguaçu (Previsão de Horário);16:35;UTIL
44300;Partida: Biguaçu (Previsão de Horário);17:05;UTIL
44300;Partida: Biguaçu (Previsão de Horário);17:45;UTIL
44300;Partida: Biguaçu (Previsão de Horário);19:05;UTIL
44300;Partida: Biguaçu (Previsão de Horário);19:06;UTIL
44300;Partida: Biguaçu (Previsão de Horário);19:30;UTIL
44300;Partida: Biguaçu (Previsão de Horário);20:10;UTIL
44300;Partida: Biguaçu (Previsão de Horário);21:15;UTIL
44300;Partida: Biguaçu (Previsão de Horário);21:45;UTIL
44300;Partida: Biguaçu (Previsão de Horário);22:35;UTIL
44300;Partida: Ticen - Plataforma D - Fpolis;05:05;UTIL
44300;Partida: Ticen - Plataforma D - Fpolis;06:05;UTIL
44300;Partida: Ticen - Plataforma D - Fpolis;07:30;UTIL
44300;Partida: Ticen - Plataforma D - Fpolis;07:55;UTIL
44300;Partida: Ticen - Plataforma D - Fpolis;08:25;UTIL
44300;Partida: Ticen - Plataforma D - Fpolis;08:55;UTIL
44300;Partida: Ticen - Plataforma D - Fpolis;09:25;UTIL
44300;Partida: Ticen - Plataforma D - Fpolis;10:00;UTIL
44300;Partida: Ticen - Plataforma D - Fpolis;10:35;UTIL
44300;Partida: Ticen - Plataforma D - Fpolis;10:55;UTIL
44300;Partida: Ticen - Plataforma D - Fpolis;11:25;UTIL
44300;Partida: Ticen - Plataforma D - Fpolis;11:50;UTIL
44300;Partida: Ticen - Plataforma D - Fpolis;12:35;UTIL
44300;Partida: Ticen - Plataforma D - Fpolis;13:05;UTIL
44300;Partida: Ticen - Plataforma D - Fpolis;13:35;UTIL
44300;Partida: Ticen - Plataforma D - Fpolis;14:00;UTIL
44300;Partida: Ticen - Plataforma D - Fpolis;14:30;UTIL
44300;Partida: Ticen - Plataforma D - Fpolis;15:00;UTIL
44300;Partida: Ticen - Plataforma D - Fpolis;15:35;UTIL
44300;Partida: Ticen - Plataforma D - Fpolis;16:00;UTIL
44300;Partida: Ticen - Plataforma D - Fpolis;16:35;UTIL
44300;Partida: Ticen - Plataforma D - Fpolis;17:05;UTIL
44300;Partida: Ticen - Plataforma D - Fpolis;18:55;UTIL
44300;Partida: Ticen - Plataforma D - Fpolis;21:40;UTIL
44300;Partida: Ticen - Plataforma D - Fpolis;00:05;UTIL
44300;Partida: Biguaçu (Previsão de Horário);04:30;SABADO
44300;Partida: Biguaçu (Previsão de Horário);05:10;SABADO
44300;Partida: Biguaçu (Previsão de Horário);06:00;SABADO
44300;Partida: Biguaçu (Previsão de Horário);07:00;SABADO
44300;Partida: Biguaçu (Previsão de Horário);07:50;SABADO
44300;Partida: Biguaçu (Previsão de Horário);09:15;SABADO
44300;Partida: Biguaçu (Previsão de Horário);09:30;SABADO
44300;Partida: Biguaçu (Previsão de Horário);10:00;SABADO
44300;Partida: Biguaçu (Previsão de Horário);10:30;SABADO
44300;Partida: Biguaçu (Previsão de Horário);12:05;SABADO
44300;Partida: Biguaçu (Previsão de Horário);12:15;SABADO
44300;Partida: Biguaçu (Previsão de Horário);14:55;SABADO
44300;Partida: Biguaçu (Previsão de Horário);15:25;SABADO
44300;Partida: Biguaçu (Previsão de Horário);15:55;SABADO
44300;Partida: Biguaçu (Previsão de Horário);16:50;SABADO
44300;Partida: Biguaçu (Previsão de Horário);18:10;SABADO
44300;Partida: Biguaçu (Previsão de Horário);18:30;SABADO
44300;Partida: Biguaçu (Previsão de Horário);19:30;SABADO
44300;Partida: Ticen - Plataforma D - Fpolis;05:05;SABADO
44300;Partida: Ticen - Plataforma D - Fpolis;08:55;SABADO
44300;Partida: Ticen - Plataforma D - Fpolis;09:30;SABADO
44300;Partida: Ticen - Plataforma D - Fpolis;10:00;SABADO
44300;Partida: Ticen - Plataforma D - Fpolis;10:30;SABADO
44300;Partida: Ticen - Plataforma D - Fpolis;11:30;SABADO
44300;Partida: Ticen - Plataforma D - Fpolis;11:45;SABADO
44300;Partida: Ticen - Plataforma D - Fpolis;13:00;SABADO
44300;Partida: Ticen - Plataforma D - Fpolis;14:25;SABADO
44300;Partida: Ticen - Plataforma D - Fpolis;14:55;SABADO
44300;Partida: Ticen - Plataforma D - Fpolis;15:25;SABADO
44300;Partida: Ticen - Plataforma D - Fpolis;16:20;SABADO
44300;Partida: Ticen - Plataforma D - Fpolis;17:40;SABADO
44300;Partida: Ticen - Plataforma D - Fpolis;18:00;SABADO
44300;Partida: Ticen - Plataforma D - Fpolis;19:00;SABADO
44300;Partida: Ticen - Plataforma D - Fpolis;20:20;SABADO
44300;Partida: Ticen - Plataforma D - Fpolis;21:00;SABADO
44300;Partida: Biguaçu (Previsão de Horário);04:30;DOMINGO_FERIADO
44300;Partida: Biguaçu (Previsão de Horário);05:10;DOMINGO_FERIADO
44300;Partida: Biguaçu (Previsão de Horário);07:15;DOMINGO_FERIADO
44300;Partida: Biguaçu (Previsão de Horário);10:45;DOMINGO_FERIADO
44300;Partida: Biguaçu (Previsão de Horário);13:45;DOMINGO_FERIADO
44300;Partida: Biguaçu (Previsão de Horário);15:45;DOMINGO_FERIADO
44300;Partida: Biguaçu (Previsão de Horário);16:45;DOMINGO_FERIADO
44300;Partida: Biguaçu (Previsão de Horário);19:15;DOMINGO_FERIADO
44300;Partida: Ticen - Plataforma D - Fpolis;06:45;DOMINGO_FERIADO
44300;Partida: Ticen - Plataforma D - Fpolis;10:15;DOMINGO_FERIADO
44300;Partida: Ticen - Plataforma D - Fpolis;13:15;DOMINGO_FERIADO
44300;Partida: Ticen - Plataforma D - Fpolis;15:15;DOMINGO_FERIADO
44300;Partida: Ticen - Plataforma D - Fpolis;16:10;DOMINGO_FERIADO
44300;Partida: Ticen - Plataforma D - Fpolis;18:45;DOMINGO_FERIADO
44300;Partida: Ticen - Plataforma D - Fpolis;21:00;DOMINGO_FERIADO
8800;Partida: Biguaçu (Horários Compartilhados);05:35;UTIL
8800;Partida: Biguaçu (Horários Compartilhados);06:30;UTIL
8800;Partida: Biguaçu (Horários Compartilhados);06:40;UTIL
8800;Partida: Biguaçu (Horários Compartilhados);06:55;UTIL
8800;Partida: Biguaçu (Horários Compartilhados);07:20;UTIL
8800;Partida: Biguaçu (Horários Compartilhados);08:00;UTIL
8800;Partida: Biguaçu (Horários Compartilhados);08:30;UTIL
8800;Partida: Biguaçu (Horários Compartilhados);09:00;UTIL
8800;Partida: Biguaçu (Horários Compartilhados);10:20;UTIL
8800;Partida: Biguaçu (Horários Compartilhados);11:00;UTIL
8800;Partida: Biguaçu (Horários Compartilhados);11:20;UTIL
8800;Partida: Biguaçu (Horários Compartilhados);12:00;UTIL
8800;Partida: Biguaçu (Horários Compartilhados);12:50;UTIL
8800;Partida: Biguaçu (Horários Compartilhados);14:00;UTIL
8800;Partida: Biguaçu (Horários Compartilhados);15:00;UTIL
8800;Partida: Biguaçu (Horários Compartilhados);15:35;UTIL
8800;Partida: Biguaçu (Horários Compartilhados);16:00;UTIL
8800;Partida: Biguaçu (Horários Compartilhados);16:30;UTIL
8800;Partida: Biguaçu (Horários Compartilhados);17:00;UTIL
8800;Partida: Biguaçu (Horários Compartilhados);17:30;UTIL
8800;Partida: Biguaçu (Horários Compartilhados);17:55;UTIL
8800;Partida: Biguaçu (Horários Compartilhados);18:40;UTIL
8800;Partida: Biguaçu (Horários Compartilhados);20:20;UTIL
8800;Partida: Biguaçu (Horários Compartilhados);21:20;UTIL
8800;Partida: Biguaçu (Horários Compartilhados);22:20;UTIL
8800;Partida: Palhoça (Horários Compartilhados);05:35;UTIL
8800;Partida: Palhoça (Horários Compartilhados);06:00;UTIL
8800;Partida: Palhoça (Horários Compartilhados);06:45;UTIL
8800;Partida: Palhoça (Horários Compartilhados);07:10;UTIL
8800;Partida: Palhoça (Horários Compartilhados);08:00;UTIL
8800;Partida: Palhoça (Horários Compartilhados);08:20;UTIL
8800;Partida: Palhoça (Horários Compartilhados);08:30;UTIL
8800;Partida: Palhoça (Horários Compartilhados);09:00;UTIL
8800;Partida: Palhoça (Horários Compartilhados);09:30;UTIL
8800;Partida: Palhoça (Horários Compartilhados);10:10;UTIL
8800;Partida: Palhoça (Horários Compartilhados);11:45;UTIL
8800;Partida: Palhoça (Horários Compartilhados);12:30;UTIL
8800;Partida: Palhoça (Horários Compartilhados);13:20;UTIL
8800;Partida: Palhoça (Horários Compartilhados);15:00;UTIL
8800;Partida: Palhoça (Horários Compartilhados);15:30;UTIL
8800;Partida: Palhoça (Horários Compartilhados);16:00;UTIL
8800;Partida: Palhoça (Horários Compartilhados);16:40;UTIL
8800;Partida: Palhoça (Horários Compartilhados);17:10;UTIL
8800;Partida: Palhoça (Horários Compartilhados);17:20;UTIL
8800;Partida: Palhoça (Horários Compartilhados);17:50;UTIL
8800;Partida: Palhoça (Horários Compartilhados);18:05;UTIL
8800;Partida: Palhoça (Horários Compartilhados);18:30;UTIL
8800;Partida: Palhoça (Horários Compartilhados);19:00;UTIL
8800;Partida: Palhoça (Horários Compartilhados);19:30;UTIL
8800;Partida: Palhoça (Horários Compartilhados);21:30;UTIL
8800;Partida: Palhoça (Horários Compartilhados);22:20;UTIL
8800;Partida: Biguaçu (Horários Compartilhados);05:50;SABADO
8800;Partida: Biguaçu (Horários Compartilhados);07:05;SABADO
8800;Partida: Biguaçu (Horários Compartilhados);11:50;SABADO
8800;Partida: Biguaçu (Horários Compartilhados);12:10;SABADO
8800;Partida: Palhoça (Horários Compartilhados);06:10;SABADO
8800;Partida: Palhoça (Horários Compartilhados);06:50;SABADO
8800;Partida: Palhoça (Horários Compartilhados);11:30;SABADO
8800;Partida: Palhoça (Horários Compartilhados);12:50;SABADO
55700;Partida: Biguaçu;21:30;UTIL
55700;Partida: TICEN - Plataforma D - Fpolis;05:50;UTIL
10000;Partida: Bom Viver - Biguaçu;05:15;UTIL
10000;Partida: Bom Viver - Biguaçu;05:35;UTIL
10000;Partida: Bom Viver - Biguaçu;05:50;UTIL
10000;Partida: Bom Viver - Biguaçu;06:05;UTIL
10000;Partida: Bom Viver - Biguaçu;06:15;UTIL
10000;Partida: Bom Viver - Biguaçu;06:25;UTIL
10000;Partida: Bom Viver - Biguaçu;06:45;UTIL
10000;Partida: Bom Viver - Biguaçu;07:05;UTIL
10000;Partida: Bom Viver - Biguaçu;07:35;UTIL
10000;Partida: Bom Viver - Biguaçu;08:00;UTIL
10000;Partida: Bom Viver - Biguaçu;08:30;UTIL
10000;Partida: Bom Viver - Biguaçu;09:25;UTIL
10000;Partida: Bom Viver - Biguaçu;10:00;UTIL
10000;Partida: Bom Viver - Biguaçu;11:20;UTIL
10000;Partida: Bom Viver - Biguaçu;12:10;UTIL
10000;Partida: Bom Viver - Biguaçu;12:50;UTIL
10000;Partida: Bom Viver - Biguaçu;13:40;UTIL
10000;Partida: Bom Viver - Biguaçu;14:45;UTIL
10000;Partida: Bom Viver - Biguaçu;15:50;UTIL
10000;Partida: Bom Viver - Biguaçu;17:10;UTIL
10000;Partida: Bom Viver - Biguaçu;18:10;UTIL
10000;Partida: Bom Viver - Biguaçu;18:55;UTIL
10000;Partida: Bom Viver - Biguaçu;20:15;UTIL
10000;Partida: TICEN - Plataforma C - Fpolis;04:50;UTIL
10000;Partida: TICEN - Plataforma C - Fpolis;05:15;UTIL
10000;Partida: TICEN - Plataforma C - Fpolis;06:45;UTIL
10000;Partida: TICEN - Plataforma C - Fpolis;07:50;UTIL
10000;Partida: TICEN - Plataforma C - Fpolis;09:20;UTIL
10000;Partida: TICEN - Plataforma C - Fpolis;10:40;UTIL
10000;Partida: TICEN - Plataforma C - Fpolis;11:30;UTIL
10000;Partida: TICEN - Plataforma C - Fpolis;12:10;UTIL
10000;Partida: TICEN - Plataforma C - Fpolis;13:00;UTIL
10000;Partida: TICEN - Plataforma C - Fpolis;14:00;UTIL
10000;Partida: TICEN - Plataforma C - Fpolis;15:10;UTIL
10000;Partida: TICEN - Plataforma C - Fpolis;15:45;UTIL
10000;Partida: TICEN - Plataforma C - Fpolis;16:30;UTIL
10000;Partida: TICEN - Plataforma C - Fpolis;16:50;UTIL
10000;Partida: TICEN - Plataforma C - Fpolis;17:30;UTIL
